                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
       1042964.3756745117	      5449	      8942	      2218	    8941	         61	        843	     5	    222.021325
       1043408.4183251582	      5451	      8944	      2218	    8943	         61	        843	     5	    222.021325
       1044074.4823011280	      5454	      8947	      2218	    8946	         61	        843	     5	    222.021325
       1044620.5014182919	      5457	      8953	      2219	    8952	         61	        844	     5	    161.998896
       1045268.4970019733	      5461	      8958	      2219	    8957	         61	        844	     5	    161.998896
       1045999.3888102751	      5465	      8963	      2220	    8962	         61	        844	     5	    244.895121
       1046489.1790513566	      5467	      8965	      2220	    8964	         61	        844	     5	    244.895121
       1047223.8644129789	      5470	      8968	      2220	    8967	         61	        844	     5	    244.895121
       1047713.6546540604	      5472	      8971	      2220	    8970	         61	        844	     5	    244.895121
       1048277.1834946768	      5475	      8978	      2221	    8977	         61	        845	     5	    159.316860
       1048914.4509348283	      5479	      8982	      2221	    8981	         61	        845	     5	    159.316860
       1049551.7183749797	      5483	      8986	      2221	    8985	         61	        845	     5	    159.316860
       1050224.3996135145	      5486	      8991	      2222	    8990	         61	        845	     5	    256.682189
       1050737.7639920115	      5488	      8993	      2222	    8992	         61	        845	     5	    256.682189
       1051251.1283705086	      5490	      8995	      2222	    8994	         61	        845	     5	    256.682189
       1051852.4151873132	      5493	      9002	      2223	    9001	         61	        846	     5	    172.302314
       1052541.6244424256	      5497	      9006	      2223	    9005	         61	        846	     5	    172.302314
       1053058.5313837598	      5500	      9009	      2223	    9008	         61	        846	     5	    172.302314
       1053747.7406388721	      5504	      9013	      2223	    9012	         61	        846	     5	    172.302314
       1054457.4652189785	      5506	      9016	      2225	    9015	         61	        846	     4	    442.102931
       1054856.6869363287	      5509	      9026	      2228	    9025	         61	        849	     4	     72.310546
       1055422.6982552900	      5516	      9035	      2229	    9034	         61	        849	     4	    132.148042
       1056029.0764822082	      5520	      9041	      2230	    9040	         61	        849	     3	    209.934101
       1056658.8787846975	      5523	      9045	      2230	    9044	         61	        849	     3	    209.934101
       1057288.6810871868	      5526	      9048	      2230	    9047	         61	        849	     3	    209.934101
       1057815.5078531411	      5528	      9051	      2231	    9050	         61	        849	     4	    316.892665
       1058432.7159146089	      5532	      9062	      2234	    9061	         61	        852	     4	     53.245179
       1059046.0521822264	      5559	      9102	      2245	    9101	         61	        856	     2	     82.955296
       1059926.2174719637	      5562	      9106	      2247	    9105	         61	        856	     2	    350.765691
       1060505.3165026342	      5563	      9108	      2248	    9107	         61	        856	     3	    579.099031
       1061084.4155333047	      5564	      9109	      2248	    9108	         61	        856	     3	    579.099031
       1061953.5029909173	      5565	      9111	      2249	    9110	         61	        856	     3	    869.087458
       1062034.0007696340	      5566	      9116	      2251	    9115	         61	        858	     3	     80.497779
       1062612.7489640624	      5571	      9122	      2252	    9121	         61	        858	     3	    124.562604
       1063291.4020632210	      5574	      9125	      2254	    9124	         61	        858	     3	    296.072221
       1063863.9705857823	      5584	      9146	      2260	    9145	         61	        861	     2	     71.860368
       1064498.0530543125	      5590	      9153	      2260	    9152	         61	        861	     3	    112.444420
       1065072.7711711156	      5594	      9158	      2261	    9157	         61	        861	     4	    237.384857
       1065604.2706189547	      5637	      9237	      2288	    9236	         61	        873	     3	     17.472315
       1066246.7421744876	      5651	      9256	      2291	    9255	         61	        873	     4	     68.507645
       1066917.6014044927	      5657	      9266	      2293	    9265	         61	        874	     4	    120.470317
       1067519.9529898888	      5662	      9271	      2293	    9270	         61	        874	     4	    120.470317
       1068001.8342582057	      5666	      9275	      2293	    9274	         61	        874	     4	    120.470317
       1068725.5954197776	      5671	      9281	      2294	    9280	         61	        874	     5	    181.175105
       1069212.4750887044	      5674	      9287	      2295	    9286	         61	        875	     5	    124.529459
       1069852.2368768598	      5684	      9304	      2297	    9303	         61	        877	     5	     61.274251
       1070474.7520162784	      5690	      9312	      2298	    9311	         61	        877	     5	    103.752523
       1071111.3942005532	      5694	      9318	      2299	    9317	         61	        877	     5	    177.629887
       1071644.2838615915	      5697	      9321	      2299	    9320	         61	        877	     5	    177.629887
